npi,depression,tobacco,weight,bloodpressure,comparingmeds,reduceheart
1487090361,,,26,,,
1033361688,,,,100,,
1003079773,,92,,,,
1285990226,,97,,,,
1093918971,,85,,,,
1790091403,,86,35,,,
1184884017,,100,,,,
1699037788,,,80,,,
1922289347,,100,,,,
1487987509,,100,,,,
1194041954,,,33,,,
1366796500,,,100,,,
1629331244,,,100,,,
1710003900,100,,100,,,
1073621389,,100,,,,
1356481600,,94,,,,
1942585120,,,60,,,
1790812097,,,100,,,
1154477362,,100,,,,
1043583909,,100,45,,,
1407941099,,100,100,,,
1033416235,,,100,,,
1093770877,,,68,,,
1275507956,,100,,,,
1043248636,,,68,,,
1487656633,,100,,,,
1235130402,,95,,39,,
1366559858,,100,99,,,
1770656340,,,,98,,
1841276201,,100,,,,
1831365048,,81,40,,,
1033108584,,,85,,,
1982663258,,,94,,,
1649211194,,79,,,,
1346221082,,81,30,,,84
1710946389,,,100,,,
1760563605,,,34,,,
1972563781,,100,,,,
1902912025,,69,52,,,
1770583635,,100,,,,
1790783082,,,64,,,
1245228998,,100,100,100,,
1356451785,,95,,,,
1457354383,,60,,,,
1770670424,,99,96,99,,
1134102619,,84,44,,,
1881697134,,100,99,,,
1477540672,,100,100,,,
1467418418,,100,,,,
1891771630,,89,,,,
1922089721,,99,,,,
1023014347,,100,,,,
1841258043,,89,,,,
1982613006,,100,,,,
1346244324,,100,,100,,
1811983661,,100,100,,,
1194083774,,99,,,,
1578548186,,,100,,,
1942246525,,100,,,,
1952382434,,,,90,,
1932202496,,,100,,,
1467437384,,100,,,,
1629083449,,100,,,,
1831172915,,,78,,,
1598717977,,100,,,,
1194782326,,72,34,98,,
1508814542,,,98,,,
1538279575,,100,,,,
1154393270,100,,,,,
1851355366,,100,38,,,
1922079821,,100,,,,
1659311777,,,96,,,
1891798591,,,,32,,
1194705319,,100,,,,
1053316489,,97,,,,
1457336943,,,100,,,
1528020666,,72,,,,
1760465967,,79,0,20,,
1942307681,,,100,,,
1669453445,0,95,,,,
1639269574,,,100,,,
1245289008,,100,,,,
1134185911,,,44,,,
1336197193,,95,,,,
1437111622,,100,,,,82
1225056815,,,96,,,
1699710087,,100,38,,,
1417069576,,98,87,,,
1821087917,,100,28,,,
1821057456,,100,,,,
1861485906,,100,,,,
1174577365,99,100,100,100,,
1013053230,,100,,,,
1629091277,,,100,,,
1992769285,,89,,,,
1346240959,,100,,,,
1679661755,,,100,,,
1942246277,,,100,,,
1427262591,,100,100,,,
1497703367,,99,90,,,87
1568429512,,100,,,,
1184788531,,,100,,,
1295843019,,100,,,,
1548359979,,89,74,,,
1134234198,100,,,,,
1063519775,,100,,,,
1417938010,,100,,,,
1427023597,,98,95,,,
1720066111,,100,,,,
1194771980,,93,,,,
1730116161,,100,,,,
1417901232,,99,,,,
1790780351,,100,96,,,
1578634978,,98,,,,
1821015496,,95,,,,
1992845176,,96,,,,
1639160013,0,98,,,,
1235173154,,,0,,,
1922145101,,,,100,,
1043218886,0,90,43,,,90
1205893682,,,82,,,
1831124197,,,100,,,
1558364471,,92,,,,
1972559268,,100,,,,
1659487973,,,,100,,
1235106832,,82,,,,
1124139720,,64,43,21,,
1699784603,,100,100,99,,
1073543617,,100,,,,
1639198526,,84,,,,
1396767521,,100,100,,,
1285657031,,100,,,,
1043220064,,,100,,,
1962565218,,90,36,,,
1831120344,,99,71,,,
1275626434,,,15,,,
1508838848,,100,100,,,
1164539896,,,,81,,
1114963717,,100,,,,
1760443865,,97,42,,,94
1366428989,100,,,,,
1871518985,,100,100,100,,
1528069739,,100,90,,,
1679574784,,,57,,,
1033115324,,96,,,,
1679527485,,100,100,,,
1215908876,,,4,,,
1427058064,,100,,,,
1962467456,,91,57,,,
1851368633,,100,,,,
1346263381,,100,94,,,
1528013885,0,100,33,,,91
1205806858,,85,,,,
1417044504,,93,,,,
1649234485,,,100,,,
1811996408,,95,,,,
1518926559,,,,,,100
1316920234,,75,52,,,
1700844784,,96,78,,,
1902817901,0,91,47,,,78
1801862156,,100,,,,
1982692828,,100,77,,,
1508862145,,,100,,,
1326093006,,100,,,,
1366473654,,100,73,,,
1265496426,,100,100,,,
1649234824,,100,,,,
1962442780,,100,16,,,
1053378935,,100,100,,,
1811999493,,92,,,,
1801818208,,,60,,,
1912075185,,96,,98,,
1770686651,,,100,,,
1417939455,,100,100,,,
1568418028,,100,,,,
1033175351,,97,,,,
1508800020,,98,40,,,
1245243013,,100,,,,
1134253867,,91,47,,,
1619932241,,100,100,,100,100
1750341202,,100,,,,
1831131077,,93,50,,,
1699783977,,100,100,,,
1477633345,,100,,,,
1982814224,,98,99,,,
1881660116,,100,,,,
1407830185,100,100,100,,,
1801848171,,100,,,,
1083670269,,100,,,,
1821076688,,100,100,100,,
1801890421,77,99,37,94,95,
1336344878,,100,,,,
1710935234,,100,,,,
1871520551,,97,,,,
1053372946,,74,98,,,
1558542779,,100,,,,
1184699175,,,37,100,,
1164415329,,100,,,,
1720053523,,100,,,,
1407922362,,100,,,,
1053388637,31,100,,,,
1205924248,,100,100,,,
1801812755,0,92,52,,,
1841257177,,,68,,,
1538226196,,,40,,,
1982610317,,,0,,,
1255426771,,,98,,,
1154363661,,100,100,,100,
1578563334,,100,100,,,
1538168323,,100,,,,
1144290172,,95,,,,
1124147640,,,0,,,
1417958083,,,,100,,
1831265446,,100,,,,
1093746638,,,99,,,
1528266129,,99,,,,
1407941800,,,70,,,
1164432878,,100,,,,
1083795124,,100,,,,
1043389026,,100,61,,,
1174729438,,96,,,,
1700099249,,,,21,,
1982689022,,100,,,,
1508980053,,,100,,,
1053394791,,99,,,,
1679653653,,100,,,,
1952557498,,100,,,,
1902818610,,93,91,,,
1154418150,0,,39,,,
1134379068,,96,,,,
1225038292,,,,100,,
1134151012,,100,,,,
1679653067,,,100,,,
1053319335,,100,,,,
1275791055,,97,,,,
1396916326,,,100,,,
1336249234,,79,,,,
1760476766,,,100,,,
1366418667,,100,,,,
1619190105,,99,90,,,55
1154319416,0,98,,,,
1437224904,,100,,,,
1750598892,,,,,,98
1588822761,,,100,,,
1326233461,,100,71,,,
1295741379,,96,,,,
1366604027,,100,,,,
1700056306,,97,82,,,
1457559072,,69,,,,
1407948672,,95,48,,,
1023004082,,100,100,,,
1942249479,,100,100,,,
1477524197,,,54,,,
1770565772,,100,,,,
1134166705,,,44,,,
1528130556,,100,99,100,,
1992775126,,100,96,,,
1235318049,,,0,,,
1770522351,,,,100,,
1659474849,,,,17,,
1558478586,,100,,,,
1447456306,,100,94,,97,
1558324988,,87,53,,,
1952599524,,100,,,,
1770612574,,100,,,,
1457551459,,97,,9,,
1811961725,,97,49,91,,
1699846139,,,100,,,
1720267818,,,0,,,
1558344424,,100,,,,
1215062294,,99,77,,,
1336204049,,,100,,,
1164612529,,100,,,,
1275692717,,,,,100,
1770689127,,,100,,,
1831191006,,97,,,,
1942388186,,,97,,,
1033248646,,,52,,,
1144386533,,87,52,,,
1467593418,,,100,,,
1861492159,,,100,,,
1487674362,,96,53,,,96
1912014143,,,57,,,
1053332742,,77,37,,,
1164518262,,100,38,36,,
1417962069,,,100,,,
1396881264,,0,,0,,
1568577625,,100,95,,,
1952372245,,100,,,,
1710935606,,100,,,,
1790766426,,100,,,,
1861453854,,100,55,,,
1316999840,,,100,100,,
1609003052,,,100,,,
1457336562,,100,,,,
1861538167,,,100,,,
1235115338,,100,,,,
1417963315,,,36,,,
1144270166,,99,,,,
1174553556,,100,,,,
1437170917,,100,98,,,
1376634915,,,100,,,
1669472932,,86,,,,
1538482641,92,100,37,,,
1760478879,,100,,,,
1972594455,,93,,,,
1700863818,,99,58,,,
1275598377,,99,68,70,,
1700885225,,100,,,,
1861454704,,100,,,,
1972768794,,100,,,,
1851385090,,,100,,,
1023108115,,100,,,,
1235157611,,97,,,,
1497909550,,100,,,,
1609838291,,100,100,,,
1336123355,,100,,,,
1700887981,,100,,,,
1437236460,100,100,,,,
1497841845,,,100,100,,
1669660650,,,,100,,
1285621946,,100,53,,,
1962419663,,99,,,,
1780661819,,82,53,,,
1477598977,,100,,,,
1164461646,,,100,,,
1831322783,,,43,,,
1861499576,,100,,,,
1427059575,,100,,,,
1538308069,,,100,,,
1659312874,,98,,,,
1952390262,,100,,100,,
1164506226,,100,59,100,,
1497989396,,100,,,,
1568429405,0,88,38,,,
1023225141,100,,,,,
1023061264,,,100,,,
1316197999,,99,,,,
1811176720,,100,,,,68
1932111762,,100,,,,
1043452865,,100,,,,
1528068988,,100,100,,,
1790727873,,,,25,,
1497747323,,,39,,,
1962494195,,100,,,,
1013956846,,100,,,,
1174781231,,100,,,,
1417177783,,93,30,,,
1477780039,,,,96,,
1114295490,,,94,,,
1992939151,,94,,,,
1033489737,,100,100,,,
1255489696,,,53,,,
1326032798,100,,,,,
1083999403,,89,41,,,72
1972580223,0,100,32,,,
1104153246,,,97,,,
1023268125,,,,100,,
1932351202,,100,,,,
1811174048,,,60,,,
1346446499,,,70,,,
1689953937,,42,,,,
1558640508,,,95,,,
1215098587,,98,65,64,,
1649376690,,,100,,,
1609855089,,98,,,,
1205835519,,,100,,,
1952415473,,,,100,,
1912066127,,,17,,,
1659570943,,100,,,,
1811134562,,96,,,,
1215230230,100,100,98,,,
1730196379,,100,,,,
1588983316,,,100,,,
1053362533,,97,,,,
1871806372,,100,,,,
1013222397,,100,80,,,
1699084202,,,29,,,
1174837744,,,100,,,
1104949635,,90,,,,
1487818050,,,,96,,
1295781680,,99,62,,,
1306996756,,100,,,,
1740435999,,71,,,,
1659559763,,100,,,,
1053474585,,,48,,,
1134206568,,,,100,,
1679681175,,100,,,,
1578600664,,78,68,48,,
1174810717,,86,55,,,
1912310673,,100,,,,
1336428259,100,,,,,
1699112615,,,0,,,
1740515238,,,,100,,
1811281835,,100,70,,,
1649498676,,91,,,,
1114207917,,100,,,,
1922430438,,99,59,,,
1922337799,,,100,,,
1972815272,,90,41,,,
1275960999,0,100,26,,100,
1467653675,,59,44,,,
1770507733,,,100,,,
1952578783,,100,,,,
1083920086,,,100,,,
1679904478,,,0,,,
1174952139,100,100,,,,
1346674397,,,100,,,
1245433648,,100,,,,
1184962672,,90,,,,
1972847135,,,77,,,
1881971950,,,31,,,
1427286368,,100,38,,,
1811297427,,100,96,,,
1427288935,,96,,,,
1598005407,,,100,,,
1023252244,100,,84,,,
1447697933,,100,,,,
1619284171,,,45,,,
1922445964,,,100,,,
1619105590,,,73,,,
1184999625,,100,,,,
1518127174,,100,,,,
1194080648,,,100,,,
1598995185,,,100,,,
1598922023,,77,,,,
1841587284,,100,100,,,
1689936072,,,70,,,
1811242076,,,,100,,
1568717437,,,100,,,
1255519849,,82,,,,
1427305200,,,79,,,
1881853695,,,24,,,
1902154289,,,0,,,
1316250483,54,20,19,89,,
1801130653,,,68,,,
1932100575,,97,,,,
1912906348,,93,,,,
1154373561,,99,,100,,
1922088947,,,97,100,,
1174507412,,100,78,,,
1629036330,,,57,,,
1134116593,,100,96,,,71
1992759476,,100,96,,,
1902809973,,91,,,,
1235190984,0,92,,,,
1194772509,,100,100,,,
1578782769,,,,100,,
1174578793,,97,,,,
1346245529,,100,,,,
1861588790,,100,,,,
1366542086,,100,,,,
1750385001,,100,100,,,
1174525117,,100,100,,,
1891762100,,100,,71,,
1881671766,,94,48,,,
1972679363,,,100,,,
1477541696,,,100,,,
1922009307,,,100,,,
1013917848,,,47,,,
1700875465,32,100,,,,
1366547028,,,79,,,
1356321335,,100,,,,
1518975028,,,100,,,
1780689323,,99,82,,,
1629042015,,100,,,,
1801871835,,100,,,,
1851392948,,59,,,,
1679546410,,100,79,,,
1912957457,,96,,,,
1851393581,,100,,,,
1275598351,,,100,,,
1265430243,,,78,,,
1487651311,20,100,,,,
1407833080,,,,100,,
1134198021,100,,,,,
1912098971,,100,,,,
1245374891,,5,,,,
1295727436,,99,,,,
1205811643,,98,1,31,,
1285609784,,100,49,97,,
1437223724,,,100,,,
1679570931,,,81,,,
1093713273,,96,,,,
1679539217,,100,,,,
1184720708,,100,96,100,,
1538175716,,,,100,,
1578523304,,100,,,,
1407873060,,99,,,,
1053471730,,100,,,,
1063497576,,100,,,,
1316940794,,100,,,,
1588669295,,100,,,,
1447257746,,,100,,,
1104001247,,,68,,,
1225005986,,100,,,,
1487682084,,94,49,,,
1053337717,,100,100,,,
1871651695,,69,88,,,
1386617769,,,,100,,
1154497691,,100,,,,
1356371355,,,90,,,
1922083708,,93,,,,
1942204367,,92,15,,,
1174583413,,95,49,,,90
1437124484,,95,100,,,
1770675829,,,,100,,
1215965934,,100,,,,
1659373835,,96,,,,
1982767141,,99,,,,
1891787388,,100,,,,
1861455602,,100,100,,,
1154383032,,83,,,,
1346358520,,,100,,,
1518952803,100,99,,83,,
1972518868,,,30,,,
1295753960,,100,,,,
1740400928,,100,,,,
1376638718,0,,52,,,
1871542621,,99,99,,,
1760413702,,100,,,,
1740212877,,,100,,,
1659469542,,,88,,,
1578678033,,92,,,,
1841290657,,100,,,,
1194717652,,99,96,100,,85
1407858327,,,,,100,
1285670521,,14,25,,,
1407946601,,98,,,,
1962484287,,100,100,,,
1669453619,,100,98,,,
1750463162,,100,,,,
1891814604,0,92,,,,
1427083443,,100,100,,,
1245239573,,99,,,,
1760492011,,100,,,,
1962434720,,100,,,,
1013904093,,100,,,,
1033159926,,,99,,,
1649222084,,,100,,,
1245231380,,100,,,,
1013999820,,,87,,,
1508810292,,100,,,,
1639153059,,100,,,,
1699749424,,99,78,,,
1295723674,,89,54,,,
1629008164,,100,100,,,
1346237203,,,,0,,
1801894555,,100,,,,
1578583647,,100,99,,,
1225048804,,93,,,,
1174574149,,90,38,,,
1689635054,,100,,,,
1285659383,,100,100,100,,
1831114065,,100,36,,,
1083657209,,,100,,,
1376545632,,100,100,100,,
1902848419,,,81,,,
1558467860,,,90,,,
1386615904,,,,,95,
1891776555,,,22,,,
1730248998,,,,100,,
1730182643,,,,,,99
1871523522,,,,100,,
1184665812,,,,100,,
1427043785,,100,,,,
1457401168,,95,87,,,
1023016243,,100,,,,
1912956798,,100,91,,,
1952474207,,,,100,,
1477629194,,100,,,,
1780753939,,100,,,,
1346297926,,100,100,,,
1992770994,,100,,,,
1235186065,,98,39,,,
1700853363,,100,,,,
1356321251,,100,,,,
1588639496,,100,,,,
1104928340,,100,,,,
1699743773,,100,,,,
1962450627,,100,,,,
1265498604,,87,,,,
1427054709,,100,,,,
1205862570,,,,100,,
1235168147,,,,100,,
1457318545,,,100,,,
1063487866,,100,,,,
1144204249,,100,98,,,
1619073574,,100,100,,,
1346286630,,98,,,,
1477632032,,,,84,,
1407891807,,100,,,,
1275621328,,99,88,,,
1912926932,,,,100,,
1730167305,,100,,,,
1942298617,,95,99,,,
1982606117,0,98,55,,,
1982694659,,,48,,,
1053313981,,,,100,,
1780638809,,96,,,,
1700849189,,100,,100,,
1477529329,,6,,,,
1003927559,,99,,,,
1376644880,,99,,,,
1780612549,,93,95,,,
1760489645,,100,96,100,,
1487624540,,100,100,,,
1205822616,,100,99,,,
1598759961,,100,,97,,87
1629147566,,100,,,,
1306955281,,100,,,,
1942285226,,,0,,,
1316030356,,,97,,,
1508844010,,99,,,,
1013908938,,,0,,,
1841267291,,100,,,,
1790896496,,,98,,,
1184650111,,100,100,100,,
1396728804,,100,100,,,
1669453411,,100,100,,,
1437154044,,94,,,,
1265416663,,,34,100,,
1194779983,,,74,,,
1457401101,,100,97,99,,
1821046319,,100,,,,
1134184567,,86,37,,,
1376750562,,100,,,,
1306854187,,100,98,,100,80
1790776672,,100,98,,,
1700826427,,,96,,,
1306964606,,,100,,,
1114936507,,100,,,,
1295767069,,,,83,,
1689613960,,83,8,,,
1114998754,,98,96,,,
1063473064,,62,,,,
1972580652,,93,71,,,98
1336375484,,100,53,,,
1255380341,,100,67,,,
1508097973,,,49,,,
1972754208,0,88,34,,,
1598785206,,,0,,,
1578699153,,,100,,,
1477714517,,96,,,,
1194875625,4,98,59,,,
1902802069,,95,37,,,
1093944647,,,99,,,
1306993837,,,84,,,
1053421271,85,97,94,99,,
1902880313,,100,,,,
1285642322,,99,87,,,
1164536702,,96,,,,
1457389082,,89,27,,,
1902054968,,100,,,,
1386719961,,100,,,,
1053572586,,,100,,,
1891789723,,75,31,15,,
1821145509,,,50,,,
1336355973,,99,,,,
1174529309,,100,,,,
1417054404,,100,75,,,
1952568164,,,100,,,
1043222730,100,100,100,,,99
1871634550,,34,55,,,
1558309856,,99,,,,
1962610469,,97,,,,
1114075264,,,,100,,
1881660660,,100,99,100,,
1467636894,,,100,,,
1881732378,,,100,,,
1558346049,,,,100,,
1831192756,,93,42,,,
1629189816,,80,,,,
1699763748,,100,,,,
1386686012,,100,,,,
1962474718,,97,,,,
1114082039,,100,,,,
1972506236,,88,99,,,
1720068612,,,,92,,
1780866970,,,100,,,
1275512162,,100,,,,
1578593331,,100,,,,
1083709562,,100,100,,,
1518940923,,100,,,,
1518928001,,100,100,,,
1477617900,,,4,,,
1750388740,,,,,,93
1023079290,,95,,,,
1215065529,,100,100,100,,98
1366428146,,100,,,,
1518931765,,100,,,,
1982699476,,96,,,,
1467420109,,,,100,,
1770570475,,90,63,,,
1073577706,,,100,,,
1821057720,,,100,,,
1003854860,,98,,,,
1710961420,,,,100,,
1295730182,,100,,,,
1972720142,,99,,,,
1952511925,,,,100,,
1235179920,,,38,,,
1710070552,,100,99,,,
1902932015,,86,,,,
1831238310,,,64,,,
1609812346,,86,,,,
1073564894,,100,,,,
1154312304,,100,,,,
1417913054,,,52,,,
1588725733,,100,,,,
1790780369,,100,,,,
1205020245,,98,83,99,,
1508012709,,100,53,,,
1285627208,,100,,,,
1881680775,,100,100,100,,
1821063694,,100,,,,
1003802364,,98,,,,
1366429037,,100,59,,,
1548278617,,,100,,,
1003874991,,100,,,,
1558324475,,99,70,77,,
1922008259,,,,100,,
1609830165,,97,61,76,,
1881920221,,,,90,,
1669561759,,49,25,21,,
1679561229,,90,,,,
1538128517,,,100,,,
1992037915,,,100,,,
1679776199,,100,,,,
1144237942,,,100,,100,100
1164530879,,95,,,,
1700861648,,100,,,,
1902800683,,100,,,,
1346578176,,,,99,,
1962498030,,100,,,,
1093866386,,100,99,,,
1477564292,,99,43,,,
1841249703,,100,,,,
1861420010,,,100,100,,
1548360514,,99,,,,
1831281021,,100,,,,
1982836276,,94,53,,,
1780953422,,,100,,,
1619238037,,,100,,,
1851686802,,,,100,,
1952563777,,3,,,,
1770871147,,,95,,,
1114276417,,79,98,,,
1851646178,,100,,,,
1821345612,,,96,,,
1912252081,,,88,,,
1124305115,,100,43,,,
1871844720,,100,,,,
1407138175,,100,94,,,
1649444340,,95,,,,
1942265871,,98,,,,
1255560967,,100,,,,
1366716771,,,100,,,
1295014306,,,96,,,
1679694087,,,100,,,
1447557665,,80,8,,,
1831359819,,100,,100,,
1265702864,,,100,,,
1942338918,,94,41,,,
1497048458,,,96,,,
1366466922,,100,,,,
1215211073,,100,,,,
1952562324,,,100,,,
1760776140,,100,,,,
1770600462,,90,,,,
1275711590,,96,39,,,
1104104561,,83,,,,
1780981589,,,,100,,
1396070470,,61,,,,
1467731547,,71,25,,,
1144502220,,,93,,,
1306125166,,,0,,,
1649558826,,91,,,,
1295013704,,,100,,,
1245338441,0,68,34,,,
1497955447,,93,,93,,
1659491181,0,95,43,,,
1255334256,,94,,,,
1265436174,,100,,,,
1396966495,,100,,,,
1851465918,,100,,,,
1801953336,,,98,,,
1235447855,,,88,,,
1871804831,,,0,,,
1124215538,,90,,,,
1801918016,,,,78,,
1164726774,,,13,,,
1033421516,,,67,,,
1366534307,,100,100,,,
1528239738,,100,100,,,
1043280365,,100,,,,
1164685053,,78,88,,,
1457431215,,94,,,,
1639145980,,,96,,,
1649278862,,37,64,28,,
1063525681,,100,,,,
1356632137,,,,100,,
1306136718,0,94,45,,,
1861788952,0,100,22,,,
1962828426,,,2,,,
1659798254,,99,91,,,
1669801049,,,82,,,
1558578344,,100,100,,,
1386650448,,,93,,,
1841501186,,100,,,,
1043644180,,,93,,,
1881642411,,,85,,,
1225171960,,,,93,,
1093056301,,,71,,,
1215271069,,100,100,,,
1265624167,,100,,,,
1477749471,,,69,,,
1073774964,,100,,,,
1861749731,,,,95,,
1700180577,,100,100,100,,
1063408227,,96,,89,,74
1467410712,,33,51,,,
1558476978,,100,,,,
1871574418,,100,98,,100,
1730133414,,100,,,,
1336142108,,100,,,,
1306039771,,,100,,,
1174565956,,77,,,,
1386644813,,100,,,,
1154341089,,100,100,,,
1831138528,,100,100,,,
1205821303,,100,99,100,,
1487625927,,100,,,,
1578528873,,,100,,,
1356357974,,98,,,,
1699752238,,100,98,,,
1881652816,,,38,,,
1053314401,,84,99,,,
1053350009,,,100,,,
1295845451,,,100,,,
1083761209,,,92,,,
1124043062,,,100,100,,
1992751507,,100,58,,,
1194717041,,97,100,,,
1144206897,,,100,,,
1124018296,,100,,,,
1487605291,,100,39,98,,
1023011277,,100,,,,
1356334676,,100,,,,
1386676690,,100,,,,
1487702205,,58,27,,,
1194701110,,100,,96,,
1619991643,,,100,,,
1639112071,,100,,,,
1871588541,,100,100,,,
1194832709,,,38,,,
1902888720,,100,,,,
1760478499,,98,53,,,
1346240025,,,100,,,
1548218183,,94,,,,
1891795860,,98,47,,,
1245296912,,100,100,,,
1629062153,,100,,,,
1811900533,,,61,,,
1942290945,,,91,,,
1265405823,,,,,,84
1306895461,,100,,,,
1497739031,,,86,,,
1740290212,0,90,46,,,94
1487603601,,100,,100,,
1457392193,,,,17,,
1902895535,,88,,,,
1669552345,,,100,,,
1396707352,,100,93,87,,
1093707937,,93,82,91,,
1558336164,,100,79,79,,
1184608663,,,100,100,,
1720083108,,,,87,,
1043234362,,97,92,18,,
1225084353,,98,98,,,
1265451652,,,,,,96
1639197247,,99,80,,,
1184625147,,,99,,,
1932193380,,,87,,,
1497749790,,100,,,,
1417937780,,82,,,,
1073513156,,100,100,,,
1205865631,,100,100,,100,
1982694253,,100,,,,
1568412807,,,90,,,
1699873463,,93,81,,,
1619988334,,88,88,73,,
1083671077,,99,,,,
1295827798,,,100,,,
1063411171,,,83,,,
1285605238,,,98,,,
1548252174,,,100,,,
1265476998,,100,100,100,,
1982693180,,100,34,,,
1811971377,,100,,,,
1790731719,,100,100,,,
1215958186,,,100,,,
1952344509,,86,,,,
1518908904,,100,93,100,,
1972535284,,99,76,,,
1356393060,,93,,,,
1205814530,,100,100,,,
1447258413,,100,100,,,
1881689495,,100,,100,,
1447213319,,,,100,,
1326040411,,100,100,,,
1417973348,,99,,,,
1649211236,,100,,,,
1720048036,,100,77,,,
1114909009,,86,81,,,
1902812993,,99,,,,
1477630440,,100,,,,
1962593673,,100,,,,
1801848197,,,100,,,
1861451684,,99,,,,
1124089370,,95,,,,
1982695037,100,100,99,100,,
1740234467,,99,73,,,
1194892224,,100,,,,
1790797355,,100,100,100,,
1811929011,,87,62,,,
1124041371,,100,,,,
1699720144,,99,53,,,
1659399772,,,100,,,
1720081342,,100,,,,
1154315547,,,0,,,
1194709147,,100,24,,,
1093704298,,100,,,,
1730185786,,100,,,,
1982673612,,98,16,,,
1306809207,,97,88,,,
1851394100,,82,100,,,
1639147515,,,100,,,
1023068897,,,100,,,
1467416776,,100,,,,
1003818543,,56,73,50,,
1225121569,,96,100,,,
1811951288,,41,0,,,
1063492940,,95,,,,
1801858113,,,99,,,
1083626410,100,100,,,,
1871568626,,,100,,,
1205980265,,,76,,,
1831186865,,100,100,,,
1972658185,,99,94,100,,
1205892965,,97,68,80,,
1598733883,0,97,57,,,
1134125032,,100,,,,
1770531428,,100,,,,
1336116979,,100,,,,
1407897952,,100,97,,,
1982622510,,100,,,,
1336158187,,100,100,,,
1235129479,,99,,,,
1407953870,,100,75,,,
1003913815,,98,56,,,
1134227598,,,100,,,
1669585733,,,96,,,
1710967682,,100,,,,
1679547392,,100,,100,,
1992805592,,100,47,,,
1245281948,,,100,,,
1467429977,,,92,,,
1306890363,,100,,,,
1114080280,,100,,,,
1437260676,,,32,,,
1770550915,,,97,,,
1336179886,,,99,,,
1801955349,,79,93,,,
1356395487,,100,,,,
1205899333,,100,,,,
1720038144,,,91,,,
1215923628,,,,,100,48
1174563506,,,95,,,
1659346815,,100,97,100,,
1659389195,,,100,,,
1871575100,,,100,100,,
1922069939,,99,,,,
1164502076,,100,,,,
1679628457,,,100,,,
1124136338,,100,,,,
1942273891,,94,,,,
1912948084,,,86,,,
1447452495,,100,,,,
1508820911,,99,,,,
1578545349,,100,,,,
1124045687,,,100,,,
1780646034,,,97,,,
1992780266,,88,,,,
1992702682,,,37,,,
1548243074,,,100,,,
1376511956,,96,,,,
1710906730,,100,,,,
1548213531,,,0,,,
1578561163,,100,,,,
1841391315,,,100,,,
1346249398,,,100,,,
1659427532,,100,96,,,
1649254905,,82,,,,
1790779833,,100,,,,
1215034681,,95,78,99,,
1710050471,,100,,,,
1568464774,,96,,,,
1487648952,,100,,,,
1801972161,,95,,,,
1013965276,,100,,,,
1861435570,,100,,,,
1134196777,,100,,,,
1205811551,,100,27,,,
1508869942,,100,,,,
1770560658,,92,,,,
1437150661,,100,99,,,
1174759260,,,100,,,
1295061703,,,100,,,
1487656690,,100,100,100,,
1780687632,,100,,,,
1245248418,,100,,,,
1821144346,,97,,,,
1689803454,,,100,,,
1801994884,,93,,,,
1841476736,,100,,,,
1013993484,,100,100,,,
1851327761,,0,18,0,,
1902996796,,93,92,,,
1134215932,,,32,,,
1447481312,,100,,,,
1578567145,,96,46,,,
1972599439,,100,100,,,
1154499069,,100,,,,
1841288636,,95,76,86,,
1396947776,,,47,,,
1659467967,98,,,,,
1255591194,,100,44,,,91
1427137470,,100,,,,
1699986992,,81,,,,
1972731545,,,92,,,
1245452036,,,0,,,
1720278500,,98,91,92,,
1689838641,,100,,,,
1396768842,,100,,100,,
1144360785,,,100,,,
1700040185,,,59,,,
1043281496,,100,,100,,
1053502799,,,100,,,
1447443411,,,93,,,
1952565889,,100,69,,,
1851504518,,98,40,21,,
1275595902,,98,41,,,
1316949894,,100,,,,
1558584219,,,99,,,
1619959558,,99,,,,
1659348647,,100,63,,,
1417179268,,100,,,,
1720122005,,100,100,,,
1598923161,,96,,,,
1922081983,,100,100,,,
1598786691,,100,100,,,
1639233828,,100,,,,
1851577837,,,91,,,
1245224468,,100,,,,
1598778029,,100,,,,
1801889654,,100,100,100,,
1053599258,,,100,,,
1316942089,,100,97,,,
1215924931,,100,100,,,
1225038862,100,100,100,100,,
